Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Image URL,Museum Location,Notes
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1919-2,https://www.wikiart.org/en/claude-monet/water-lily-pond-1919-2,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1919-2.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1919-3,https://www.wikiart.org/en/claude-monet/water-lily-pond-1919-3,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1919-3.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1919-4,https://www.wikiart.org/en/claude-monet/water-lily-pond-1919-4,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1919-4.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond at Giverny",water-lily-pond-at-giverny-1919,https://www.wikiart.org/en/claude-monet/water-lily-pond-at-giverny-1919,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-at-giverny-1919.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Weeping Willow and Water-Lily Pond",weeping-willow-and-water-lily-pond-1919,https://www.wikiart.org/en/claude-monet/weeping-willow-and-water-lily-pond-1919,https://uploads2.wikiart.org/images/claude-monet/weeping-willow-and-water-lily-pond-1919.jpg,"National Gallery, London","Known location"
"Claude Monet",claude-monet,1926,"Weeping Willow and Water-Lily Pond",weeping-willow-and-water-lily-pond-2-1919,https://www.wikiart.org/en/claude-monet/weeping-willow-and-water-lily-pond-2-1919,https://uploads2.wikiart.org/images/claude-monet/weeping-willow-and-water-lily-pond-2-1919.jpg,"National Gallery, London","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-2,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-2,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-2.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-3,https://www.wikiart.org/en/claude-monet/water-lily-pond-3,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-3.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-1924-1,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-1924-1,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-1924-1.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-1924-2,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-1924-2,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-1924-2.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 10",the-japanese-bridge-10-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-10-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-10-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 2",the-japanese-bridge-2-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-2-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-2-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 3",the-japanese-bridge-3-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-3-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-3-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 4",the-japanese-bridge-4-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-4-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-4-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 5",the-japanese-bridge-5-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-5-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-5-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 6",the-japanese-bridge-6-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-6-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-6-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 7",the-japanese-bridge-7-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-7-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-7-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge 8",the-japanese-bridge-8-1924,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-8-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-8-1924.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanis Bridge (Footbridge over the Water-Lily Pond)",the-japanis-bridge-footbridge-over-the-water-lily-pond-1924,https://www.wikiart.org/en/claude-monet/the-japanis-bridge-footbridge-over-the-water-lily-pond-1924,https://uploads2.wikiart.org/images/claude-monet/the-japanis-bridge-footbridge-over-the-water-lily-pond-1924.jpg,"National Gallery, London","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-3,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-3,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-3.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge at Giverny",the-japanese-bridge-at-giverny-1926,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-at-giverny-1926,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-at-giverny-1926.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond, Evening (left panel)",water-lily-pond-evening-left-panel-1926,https://www.wikiart.org/en/claude-monet/water-lily-pond-evening-left-panel-1926,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-evening-left-panel-1926.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond, Evening (right panel)",water-lily-pond-evening-right-panel-1926,https://www.wikiart.org/en/claude-monet/water-lily-pond-evening-right-panel-1926,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-evening-right-panel-1926.jpg,"Metropolitan Museum of Art, New York","Known location"
