Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Aelbert Cuyp",aelbert-cuyp,1691,"River Landscape With Cows",river-landscape-with-cows,https://www.wikiart.org/en/aelbert-cuyp/river-landscape-with-cows,https://uploads2.wikiart.org/00380/images/aelbert-cuyp/11-river-landscape-with-cows-aelbert-cuyp.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Travelers In Hilly Countryside",travelers-in-hilly-countryside,https://www.wikiart.org/en/aelbert-cuyp/travelers-in-hilly-countryside,https://uploads6.wikiart.org/00380/images/aelbert-cuyp/1-travelers-in-hilly-countryside-aelbert-cuyp.jpg!Large.jpg,"",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Boy with a Crow",boy-with-a-crow-1884,https://www.wikiart.org/en/akseli-gallen-kallela/boy-with-a-crow-1884,https://uploads4.wikiart.org/images/akseli-gallen-kallela/boy-with-a-crow-1884.jpg!Large.jpg,"Finnish National Gallery, Helsinki, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Old Woman With a Cat",old-woman-with-a-cat-1885,https://www.wikiart.org/en/akseli-gallen-kallela/old-woman-with-a-cat-1885,https://uploads8.wikiart.org/images/akseli-gallen-kallela/old-woman-with-a-cat-1885!Large.jpg,"Turku Art Museum, Turku, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"The girl and the rooster",the-girl-and-the-rooster-1886,https://www.wikiart.org/en/akseli-gallen-kallela/the-girl-and-the-rooster-1886,https://uploads4.wikiart.org/images/akseli-gallen-kallela/the-girl-and-the-rooster-1886.jpg!Large.jpg,"",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Rustic Life",rustic-life-1887,https://www.wikiart.org/en/akseli-gallen-kallela/rustic-life-1887,https://uploads0.wikiart.org/images/akseli-gallen-kallela/rustic-life-1887.jpg!Large.jpg,"G&#246;sta Serlachius Fine Arts Foundation, M&#228;ntt&#228;, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"D&#233;masqu&#233;e",d-masqu-e-1888,https://www.wikiart.org/en/akseli-gallen-kallela/d-masqu-e-1888,https://uploads6.wikiart.org/images/akseli-gallen-kallela/d-masqu-e-1888!Large.jpg,"Ateneum, Helsinki, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Parisienne",parisienne-1888,https://www.wikiart.org/en/akseli-gallen-kallela/parisienne-1888,https://uploads8.wikiart.org/images/akseli-gallen-kallela/parisienne-1888.jpg!Large.jpg,"",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"In the Sauna",in-the-sauna-1889,https://www.wikiart.org/en/akseli-gallen-kallela/in-the-sauna-1889,https://uploads1.wikiart.org/images/akseli-gallen-kallela/in-the-sauna-1889.jpg!Large.jpg,"Finnish National Gallery, Helsinki, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Study",study-1889,https://www.wikiart.org/en/akseli-gallen-kallela/study-1889,https://uploads3.wikiart.org/images/akseli-gallen-kallela/study-1889.jpg!Large.jpg,"",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Marie Gall&#233;n at the Kuhmoniemi-bridge",marie-gall-n-at-the-kuhmoniemi-bridge-1890,https://www.wikiart.org/en/akseli-gallen-kallela/marie-gall-n-at-the-kuhmoniemi-bridge-1890,https://uploads7.wikiart.org/images/akseli-gallen-kallela/marie-gall-n-at-the-kuhmoniemi-bridge-1890!Large.jpg,"Private Collection",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Aino Myth, Triptych",aino-myth-triptych-1891,https://www.wikiart.org/en/akseli-gallen-kallela/aino-myth-triptych-1891,https://uploads7.wikiart.org/images/akseli-gallen-kallela/aino-myth-triptych-1891.jpg!Large.jpg,"Ateneum, Helsinki, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"View from North Quay",view-from-north-quay-1891,https://www.wikiart.org/en/akseli-gallen-kallela/view-from-north-quay-1891,https://uploads8.wikiart.org/images/akseli-gallen-kallela/view-from-north-quay-1891!Large.jpg,"Helsinki City Museum, Helsinki, Finland",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Shepherd Boy from Paanaj&#228;rvi",shepherd-boy-from-paanaj-rvi-1892,https://www.wikiart.org/en/akseli-gallen-kallela/shepherd-boy-from-paanaj-rvi-1892,https://uploads8.wikiart.org/images/akseli-gallen-kallela/shepherd-boy-from-paanaj-rvi-1892.jpg!Large.jpg,"Private Collection",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"Imatra in Winter",imatra-in-winter-1893,https://www.wikiart.org/en/akseli-gallen-kallela/imatra-in-winter-1893,https://uploads4.wikiart.org/images/akseli-gallen-kallela/imatra-in-winter-1893!Large.jpg,"",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"M&#228;ntykoski Waterfall",m-ntykoski-waterfall-1893,https://www.wikiart.org/en/akseli-gallen-kallela/m-ntykoski-waterfall-1893,https://uploads8.wikiart.org/images/akseli-gallen-kallela/m-ntykoski-waterfall-1893!Large.jpg,"Private Collection",""
"Akseli Gallen-Kallela",akseli-gallen-kallela,1931,"The Great Black Woodpecker",the-great-black-woodpecker,https://www.wikiart.org/en/akseli-gallen-kallela/the-great-black-woodpecker,https://uploads1.wikiart.org/images/akseli-gallen-kallela/the-great-black-woodpecker.jpg!Large.jpg,"Finnish National Gallery, Helsinki, Finland",""
"Albert Bierstadt",albert-bierstadt,1902,"Bavarian Landscape",bavarian-landscape,https://www.wikiart.org/en/albert-bierstadt/bavarian-landscape,https://uploads6.wikiart.org/images/albert-bierstadt/bavarian-landscape.jpg!Large.jpg,"Private Collection",""
"Albert Bierstadt",albert-bierstadt,1902,"The Matterhorn",the-matterhorn,https://www.wikiart.org/en/albert-bierstadt/the-matterhorn,https://uploads2.wikiart.org/images/albert-bierstadt/the-matterhorn.jpg!Large.jpg,"Private Collection",""
"Albert Bierstadt",albert-bierstadt,1902,"Falls of Niagara from Below",falls-of-niagara-from-below,https://www.wikiart.org/en/albert-bierstadt/falls-of-niagara-from-below,https://uploads6.wikiart.org/images/albert-bierstadt/falls-of-niagara-from-below.jpg!Large.jpg,"",""
"Albert Bierstadt",albert-bierstadt,1902,"Scene in the Tyrol",scene-in-the-tyrol-1854,https://www.wikiart.org/en/albert-bierstadt/scene-in-the-tyrol-1854,https://uploads2.wikiart.org/images/albert-bierstadt/scene-in-the-tyrol-1854.jpg!Large.jpg,"",""
"Albert Bierstadt",albert-bierstadt,1902,"A Quiet Valley",a-quiet-valley-1855,https://www.wikiart.org/en/albert-bierstadt/a-quiet-valley-1855,https://uploads8.wikiart.org/00366/images/albert-bierstadt/screenshot-2021-11-11-115319!Large.png,"",""
"Albert Bierstadt",albert-bierstadt,1902,"Two Woodchucks in Westphalian Forest",two-woodchucks-in-westphalian-forest-1855,https://www.wikiart.org/en/albert-bierstadt/two-woodchucks-in-westphalian-forest-1855,https://uploads8.wikiart.org/00366/images/albert-bierstadt/screenshot-2021-11-11-113754!Large.png,"",""
"Albert Bierstadt",albert-bierstadt,1902,"A Rustic Mill",a-rustic-mill,https://www.wikiart.org/en/albert-bierstadt/a-rustic-mill,https://uploads1.wikiart.org/images/albert-bierstadt/a-rustic-mill.jpg!Large.jpg,"Private Collection",""
"Albert Bierstadt",albert-bierstadt,1902,"Sunlight and Shadow Study",sunlight-and-shadow-study-1855,https://www.wikiart.org/en/albert-bierstadt/sunlight-and-shadow-study-1855,https://uploads0.wikiart.org/images/albert-bierstadt/sunlight-and-shadow-study-1855.jpg!Large.jpg,"Newark Museum, Newark, NJ, US",""
"Albert Bierstadt",albert-bierstadt,1902,"The Old Mill",the-old-mill-1855,https://www.wikiart.org/en/albert-bierstadt/the-old-mill-1855,https://uploads5.wikiart.org/images/albert-bierstadt/the-old-mill-1855.jpg!Large.jpg,"Private Collection",""
